Date,PnL
2015-09-07,45.569999999998615
2015-09-08,83.08000000000109
2015-09-09,0.0
2015-09-10,-54.08999999999999
2015-09-11,129.70999999999998
2015-09-14,-204.77000000000044
2015-09-15,74.60000000000043
2015-09-16,-74.11
2015-09-17,139.82000000000002
2015-09-18,-19.45
2015-09-21,0.0
2015-09-22,77.00000000000139
2015-09-23,-29.270000000001374
2015-09-24,185.93
2015-09-25,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,-70.62
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,-101.8
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,-38.25
2015-10-22,0.0
2015-10-23,-61.77000000000051
2015-10-26,158.11000000000053
2015-10-27,-35.37
2015-10-28,-21.55
2015-10-29,-58.94
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,-60.8
2015-11-06,225.0
2015-11-09,25.950000000000003
2015-11-10,-38.50999999999927
2015-11-11,64.33999999999926
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,37.34
2015-11-25,0.0
2015-11-26,0.0
2015-11-27,392.88
2015-11-30,-115.94
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,-134.6699999999992
2015-12-04,238.3399999999992
2015-12-07,-51.900000000001086
2015-12-08,456.0
2015-12-09,89.9500000000011
2015-12-10,0.0
2015-12-11,148.40000000000123
2015-12-14,178.36999999999875
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,-103.8
2015-12-23,0.0
2015-12-24,-109.19
2015-12-28,170.62
2015-12-29,0.0
2015-12-30,-37.55
2015-12-31,0.0
2016-01-04,-2.0400000000011644
2016-01-05,122.62000000000117
2016-01-06,-156.78999999999962
2016-01-07,193.3899999999992
2016-01-08,-244.63999999999817
2016-01-11,435.59999999999866
2016-01-12,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-15,59.0
2016-01-18,0.0
2016-01-19,-52.04
2016-01-20,105.09000000000015
2016-01-21,245.85999999999984
2016-01-22,-70.66
2016-01-25,5.82
2016-01-26,0.0
2016-01-27,-54.68
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,40.35
2016-02-02,-148.74000000000044
2016-02-03,520.2700000000004
2016-02-04,0.0
2016-02-05,-28.47
2016-02-11,221.20999999999864
2016-02-12,-23.669999999998623
2016-02-15,0.0
2016-02-16,0.0
2016-02-17,60.96
2016-02-18,-10.24
2016-02-19,0.0
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,-93.37000000000046
2016-02-25,-35.08999999999958
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,-28.14
2016-03-04,-249.44
2016-03-07,21.38000000000138
2016-03-08,-7.720000000001384
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,0.0
2016-03-14,0.0
2016-03-15,25.0
2016-03-16,-41.22
2016-03-17,0.0
2016-03-18,0.0
2016-03-21,0.0
2016-03-22,54.91
2016-03-23,0.0
2016-03-24,-135.16999999999985
2016-03-29,-16.60000000000015
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,49.35999999999985
2016-04-05,-105.17999999999985
2016-04-06,0.0
2016-04-07,-5.82
2016-04-08,0.0
2016-04-11,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-14,-115.41
2016-04-15,-12.18
2016-04-18,-182.01999999999998
2016-04-19,-7.6000000000000005
2016-04-20,128.12
2016-04-21,0.0
2016-04-22,-48.17
2016-04-25,-8.590000000000074
2016-04-26,135.00000000000006
2016-04-27,-57.24
2016-04-28,-287.9599999999986
2016-04-29,472.3999999999986
2016-05-03,-108.36000000000004
2016-05-04,146.03
2016-05-05,-24.04
2016-05-06,172.26999999999998
2016-05-09,-101.83
2016-05-10,0.0
2016-05-11,116.11000000000016
2016-05-12,39.49999999999986
2016-05-13,29.01
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,-50.86
2016-05-19,-75.17999999999957
2016-05-20,292.16999999999956
2016-05-23,0.0
2016-05-24,-3.76
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,343.79
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,-0.23
2016-06-02,-164.84
2016-06-03,-24.73
2016-06-06,-40.46
2016-06-07,-3.57
2016-06-08,0.0
2016-06-10,-134.73999999999896
2016-06-13,392.889999999999
2016-06-14,-56.04000000000044
2016-06-15,133.50000000000043
2016-06-16,-3.859999999999644
2016-06-17,222.26999999999964
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,-38.04
2016-06-23,0.0
2016-06-24,22.12
2016-06-27,210.92000000000002
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,-0.25
2016-07-04,0.0
2016-07-05,-16.8200000000003
2016-07-06,-362.6399999999997
2016-07-07,0.0
2016-07-08,6.739999999999998
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,-17.88
2016-07-14,0.0
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,-3.43
2016-07-20,0.0
2016-07-21,-52.69999999999905
2016-07-22,47.16999999999906
2016-07-25,-48.449999999999996
2016-07-26,0.0
2016-07-27,140.42
2016-07-28,-137.45000000000007
2016-07-29,134.16000000000008
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,74.98
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,-177.61
2016-08-09,0.0
2016-08-10,-67.22
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,-11.76
2016-08-17,56.2399999999992
2016-08-18,-167.9999999999992
2016-08-19,162.89
2016-08-22,60.95
2016-08-23,-63.95
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,-37.58
2016-08-31,15.96
2016-09-01,0.0
2016-09-02,0.0
2016-09-05,0.0
2016-09-06,-31.92
2016-09-07,-2.3899999999999997
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,318.59999999999997
2016-09-13,-24.27999999999942
2016-09-14,-36.50000000000058
2016-09-15,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,23.290000000000003
2016-09-26,103.25
2016-09-27,0.0
2016-09-28,52.12
2016-09-29,15.230000000000004
2016-09-30,0.0
2016-10-03,-34.5
2016-10-04,-46.42
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,-23.259999999999195
2016-10-11,90.53999999999976
2016-10-12,-63.130000000000585
2016-10-13,-461.38000000000113
2016-10-14,361.5600000000012
2016-10-17,188.61
2016-10-18,0.0
2016-10-19,6.86
2016-10-20,-44.750000000000874
2016-10-21,0.0
2016-10-24,3.8300000000008723
2016-10-25,0.0
2016-10-26,-35.8
2016-10-27,147.47
2016-10-28,35.62
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,-1.2700000000005094
2016-11-03,-16.38999999999949
2016-11-04,128.83
2016-11-07,0.0
2016-11-08,-68.85
2016-11-09,385.24
2016-11-10,0.0
2016-11-11,107.62
2016-11-14,-74.11
2016-11-15,-16.31
2016-11-16,247.25999999999942
2016-11-17,-85.08999999999942
2016-11-18,-60.77
2016-11-21,11.99
2016-11-22,0.0
2016-11-23,-61.57000000000073
2016-11-24,124.83000000000072
2016-11-25,-154.90999999999912
2016-11-28,-41.740000000000876
2016-11-29,0.0
2016-11-30,-40.859999999999566
2016-12-01,-106.85000000000014
2016-12-02,329.4399999999997
2016-12-05,-49.07
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,31.82
2016-12-09,-1.25
2016-12-12,252.19
2016-12-13,-16.27
2016-12-14,10.439999999999927
2016-12-15,-179.99999999999994
2016-12-16,0.0
2016-12-19,52.99
2016-12-20,40.75
2016-12-21,-70.19999999999985
2016-12-22,52.70000000000073
2016-12-23,52.129999999999846
2016-12-28,17.479999999999272
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,9.51
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,79.94
2017-01-20,88.0
2017-01-23,20.71
2017-01-24,-62.69
2017-01-25,-23.82
2017-01-26,0.0
2017-01-27,0.0
2017-02-01,0.0
2017-02-02,-30.14
2017-02-03,82.0
2017-02-06,-177.64000000000038
2017-02-07,2.8100000000003575
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,-19.87
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-86.72
2017-02-17,37.92999999999963
2017-02-20,106.06000000000036
2017-02-21,179.21000000000106
2017-02-22,-179.06000000000108
2017-02-23,-17.68
2017-02-24,-22.21
2017-02-27,65.37999999999985
2017-02-28,-67.17999999999985
2017-03-01,-17.31
2017-03-02,44.340000000000586
2017-03-03,65.24999999999942
2017-03-06,-9.84
2017-03-07,0.0
2017-03-08,-6.63
2017-03-09,51.35
2017-03-10,-19.96
2017-03-13,-15.68
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,-11.67
2017-03-23,21.89
2017-03-24,31.61
2017-03-27,0.0
2017-03-28,-2.32
2017-03-29,-12.48
2017-03-30,46.14999999999993
2017-03-31,129.3400000000001
2017-04-03,-7.76
2017-04-05,-131.49
2017-04-06,-27.98
2017-04-07,0.0
2017-04-10,-2.9899999999999984
2017-04-11,167.17
2017-04-12,0.0
2017-04-13,0.0
2017-04-18,154.52000000000066
2017-04-19,-126.44000000000065
2017-04-20,0.0
2017-04-21,13.359999999999994
2017-04-24,76.03
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,3.63
2017-05-02,0.0
2017-05-04,0.0
2017-05-05,-3.620000000000001
2017-05-08,-67.6
2017-05-09,-41.32
2017-05-10,0.0
2017-05-11,9.469999999999999
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,-19.4
2017-05-18,67.57
2017-05-19,0.0
2017-05-22,59.08
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,-85.53999999999999
2017-05-29,0.0
2017-05-31,-81.99000000000073
2017-06-01,1.0000000000007283
2017-06-02,0.0
2017-06-05,-12.33
2017-06-06,0.0
2017-06-07,21.020000000000074
2017-06-08,15.999999999999927
2017-06-09,8.82
2017-06-12,137.12000000000043
2017-06-13,29.499999999999563
2017-06-14,-19.18
2017-06-15,25.280000000000005
2017-06-16,28.279999999999564
2017-06-19,203.83000000000044
2017-06-20,8.08000000000124
2017-06-21,-131.33000000000123
2017-06-22,0.0
2017-06-23,4.710000000000003
2017-06-26,0.0
2017-06-27,-78.05
2017-06-28,0.0
2017-06-29,-198.61000000000115
2017-06-30,282.3300000000012
2017-07-03,0.0
2017-07-04,396.28
2017-07-05,0.0
2017-07-06,84.79000000000073
2017-07-07,-133.00000000000074
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,-62.69
2017-07-14,0.0
2017-07-17,18.74
2017-07-18,-20.41
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,-33.11
2017-07-27,0.0
2017-07-28,54.62
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,-53.92
2017-08-07,-27.919999999999998
2017-08-08,0.0
2017-08-09,32.42
2017-08-10,476.02000000000015
2017-08-11,-619.4200000000002
2017-08-14,46.0
2017-08-15,224.4900000000002
2017-08-16,-57.200000000000216
2017-08-17,232.94
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,-47.24
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,6.87
2017-09-01,-1.3799999999996366
2017-09-04,65.79999999999964
2017-09-05,0.0
2017-09-06,-13.66
2017-09-07,7.589999999999989
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,3.4099999999999993
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,-10.74
2017-09-20,-12.0
2017-09-21,0.0
2017-09-22,50.739999999999995
2017-09-25,-55.77999999999993
2017-09-26,93.39999999999992
2017-09-27,0.0
2017-09-28,170.9
2017-09-29,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-06,-1.2699999999999267
2017-10-09,-18.530000000000072
2017-10-10,0.0
2017-10-11,156.76
2017-10-12,0.0
2017-10-13,-14.25
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,70.33
2017-10-24,67.35
2017-10-25,-59.37
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,-215.40999999999963
2017-10-31,194.63999999999965
2017-11-01,0.0
2017-11-02,-16.97
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,-34.27
2017-11-13,0.0
2017-11-14,-84.2200000000011
2017-11-15,212.6500000000011
2017-11-16,34.61
2017-11-17,-83.75999999999905
2017-11-20,46.959999999999056
2017-11-21,0.0
2017-11-22,-38.03
2017-11-23,-20.43
2017-11-24,-21.27
2017-11-27,177.79
2017-11-28,0.0
2017-11-29,-60.609999999999346
2017-11-30,291.9999999999993
2017-12-01,-5.02
2017-12-04,213.1099999999998
2017-12-05,0.0
2017-12-06,373.17000000000115
2017-12-07,48.639999999998906
2017-12-08,0.0
2017-12-11,-297.21000000000004
2017-12-12,-17.02
2017-12-13,0.0
2017-12-14,-57.099999999999994
2017-12-15,183.93
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-27,-40.67
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,-187.01
2018-01-04,-47.06
2018-01-05,28.71
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,-35.15000000000028
2018-01-11,14.890000000000292
2018-01-12,0.0
2018-01-15,198.94
2018-01-16,0.0
2018-01-17,57.54
2018-01-18,-25.98
2018-01-19,-28.15
2018-01-22,-1.87
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,76.35999999999942
2018-01-26,-28.499999999999417
2018-01-29,250.6
2018-01-30,236.78
2018-01-31,-105.35
2018-02-01,-66.37999999999963
2018-02-02,313.67000000000024
2018-02-05,-404.00000000000057
2018-02-06,238.45000000000073
2018-02-07,658.3599999999992
2018-02-08,-688.8000000000013
2018-02-09,776.1400000000008
2018-02-12,-166.99999999999957
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,122.03000000000002
2018-02-23,-110.01
2018-02-26,0.0
2018-02-27,86.86
2018-02-28,-73.96
2018-03-01,0.0
2018-03-02,320.45
2018-03-05,-139.67000000000064
2018-03-06,206.61000000000064
2018-03-07,0.0
2018-03-08,-365.5500000000002
2018-03-09,-64.27999999999977
2018-03-12,0.0
2018-03-13,-83.15
2018-03-14,-55.67
2018-03-15,-122.01
2018-03-16,-90.22
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,-30.820000000000142
2018-03-22,-167.03999999999894
2018-03-23,483.37999999999914
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,191.10999999999996
2018-03-29,-112.41
2018-04-03,0.0
2018-04-04,0.0
2018-04-06,-132.75
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,45.41
2018-04-13,33.32
2018-04-16,-621.0599999999991
2018-04-17,-97.9000000000008
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,51.919999999998325
2018-04-23,14.240000000001672
2018-04-24,0.0
2018-04-25,50.79
2018-04-26,179.93
2018-04-27,-34.26
2018-04-30,0.0
2018-05-02,0.0
2018-05-03,-22.080000000001455
2018-05-04,110.29000000000144
2018-05-07,-69.65
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,454.18999999999863
2018-05-16,101.6500000000014
2018-05-17,115.6199999999989
2018-05-18,-5.899999999998908
2018-05-21,0.0
2018-05-23,-14.999999999999858
2018-05-24,-85.93000000000015
2018-05-25,-140.93
2018-05-28,-345.8400000000001
2018-05-29,273.9999999999992
2018-05-30,515.5900000000008
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,-112.38000000000036
2018-06-11,100.07000000000036
2018-06-12,-40.01
2018-06-13,117.44
2018-06-14,228.52
2018-06-15,-66.1
2018-06-19,-36.46
2018-06-20,-49.96
2018-06-21,234.1100000000016
2018-06-22,154.7599999999984
2018-06-25,-58.14999999999847
2018-06-26,-89.65000000000153
2018-06-27,-15.46
